  resultados de mdend2Qu com arquivo plex_m2_11.dat            
   391   0.244949E+01   0.192873E-01
   392   0.208327E+02   0.179592E+00
   393   0.173205E+01   0.149315E-01
   394   0.173205E+01   0.149315E-01
   395   0.173205E+01   0.149315E-01
   396   0.173205E+01   0.149315E-01
   397   0.173205E+01   0.149315E-01
   398   0.173205E+01   0.149315E-01
   399   0.100000E+01   0.862069E-02
   400   0.100000E+01   0.862069E-02
   401   0.173205E+01   0.149315E-01
   402   0.479583E+01   0.413434E-01
   403   0.200000E+01   0.172414E-01
   404   0.200000E+01   0.172414E-01
   405   0.244949E+01   0.211163E-01
   406   0.244949E+01   0.211163E-01
   407   0.282843E+01   0.243830E-01
   408   0.203961E+02   0.192416E+00
   409   0.173205E+01   0.163401E-01
   410   0.173205E+01   0.163401E-01
   411   0.173205E+01   0.163401E-01
   412   0.100000E+01   0.943396E-02
   413   0.173205E+01   0.163401E-01
   414   0.100000E+01   0.943396E-02
   415   0.100000E+01   0.943396E-02
   416   0.264575E+01   0.249599E-01
   417   0.374166E+01   0.352987E-01
   418   0.200000E+01   0.188679E-01
   419   0.200000E+01   0.188679E-01
   420   0.282843E+01   0.266833E-01
   421   0.200000E+01   0.188679E-01
   422   0.187083E+02   0.192869E+00
   423   0.100000E+01   0.103093E-01
   424   0.141421E+01   0.145795E-01
   425   0.173205E+01   0.178562E-01
   426   0.300000E+01   0.309278E-01
   427   0.200000E+01   0.206186E-01
   428   0.200000E+01   0.206186E-01
   429   0.200000E+01   0.206186E-01
   430   0.200000E+01   0.206186E-01
   431   0.244949E+01   0.252525E-01
   432   0.244949E+01   0.252525E-01
   433   0.176635E+02   0.198467E+00
   434   0.100000E+01   0.112360E-01
   435   0.282843E+01   0.317801E-01
   436   0.200000E+01   0.224719E-01
   437   0.200000E+01   0.224719E-01
   438   0.200000E+01   0.224719E-01
   439   0.200000E+01   0.224719E-01
   440   0.130384E+02   0.155219E+00
   441   0.173205E+01   0.206197E-01
   442   0.173205E+01   0.206197E-01
   443   0.173205E+01   0.206197E-01
   444   0.100000E+01   0.119048E-01
   445   0.173205E+01   0.206197E-01
   446   0.100000E+01   0.119048E-01
   447   0.141421E+01   0.168359E-01
   448   0.435890E+01   0.518917E-01
   449   0.200000E+01   0.238095E-01
   450   0.282843E+01   0.336718E-01
   451   0.165529E+02   0.214973E+00
   452   0.223607E+01   0.290398E-01
   453   0.200000E+01   0.259740E-01
   454   0.748331E+01   0.997775E-01
   455   0.173205E+01   0.230940E-01
   456   0.173205E+01   0.230940E-01
   457   0.173205E+01   0.230940E-01
   458   0.173205E+01   0.230940E-01
   459   0.173205E+01   0.230940E-01
   460   0.173205E+01   0.230940E-01
   461   0.100000E+01   0.133333E-01
   462   0.173205E+01   0.230940E-01
   463   0.100000E+01   0.133333E-01
   464   0.173205E+01   0.230940E-01
   465   0.141421E+01   0.188562E-01
   466   0.244949E+01   0.326599E-01
   467   0.141421E+01   0.188562E-01
   468   0.509902E+01   0.679869E-01
   469   0.282843E+01   0.377124E-01
   470   0.184391E+02   0.275210E+00
   471   0.173205E+01   0.258515E-01
   472   0.100000E+01   0.149254E-01
   473   0.300000E+01   0.447761E-01
   474   0.200000E+01   0.298507E-01
   475   0.969536E+01   0.151490E+00
   476   0.173205E+01   0.270633E-01
   477   0.100000E+01   0.156250E-01
   478   0.173205E+01   0.270633E-01
   479   0.100000E+01   0.156250E-01
   480   0.173205E+01   0.270633E-01
   481   0.100000E+01   0.156250E-01
   482   0.141421E+01   0.220971E-01
   483   0.435890E+01   0.681078E-01
   484   0.200000E+01   0.312500E-01
   485   0.282843E+01   0.441942E-01
   486   0.165529E+02   0.290403E+00
   487   0.100000E+01   0.175439E-01
   488   0.173205E+01   0.303869E-01
   489   0.100000E+01   0.175439E-01
   490   0.173205E+01   0.303869E-01
   491   0.100000E+01   0.175439E-01
   492   0.141421E+01   0.248108E-01
   493   0.387298E+01   0.679471E-01
   494   0.200000E+01   0.350877E-01
   495   0.282843E+01   0.496215E-01
   496   0.153623E+02   0.301221E+00
   497   0.100000E+01   0.196078E-01
   498   0.173205E+01   0.339618E-01
   499   0.100000E+01   0.196078E-01
   500   0.173205E+01   0.339618E-01
   501   0.100000E+01   0.196078E-01
   502   0.412311E+01   0.808452E-01
   503   0.200000E+01   0.392157E-01
   504   0.130384E+02   0.283444E+00
   505   0.100000E+01   0.217391E-01
   506   0.173205E+01   0.376533E-01
   507   0.100000E+01   0.217391E-01
   508   0.173205E+01   0.376533E-01
   509   0.100000E+01   0.217391E-01
   510   0.173205E+01   0.376533E-01
   511   0.100000E+01   0.217391E-01
   512   0.458258E+01   0.996212E-01
   513   0.200000E+01   0.434783E-01
   514   0.144222E+02   0.360555E+00
   515   0.100000E+01   0.250000E-01
   516   0.173205E+01   0.433013E-01
   517   0.100000E+01   0.250000E-01
   518   0.173205E+01   0.433013E-01
   519   0.100000E+01   0.250000E-01
   520   0.360555E+01   0.901388E-01
   521   0.200000E+01   0.500000E-01
   522   0.114891E+02   0.319142E+00
   523   0.100000E+01   0.277778E-01
   524   0.173205E+01   0.481125E-01
   525   0.100000E+01   0.277778E-01
   526   0.173205E+01   0.481125E-01
   527   0.100000E+01   0.277778E-01
   528   0.173205E+01   0.481125E-01
   529   0.100000E+01   0.277778E-01
   530   0.412311E+01   0.114531E+00
   531   0.200000E+01   0.555556E-01
   532   0.130384E+02   0.420594E+00
   533   0.100000E+01   0.322581E-01
   534   0.173205E+01   0.558726E-01
   535   0.100000E+01   0.322581E-01
   536   0.173205E+01   0.558726E-01
   537   0.100000E+01   0.322581E-01
   538   0.360555E+01   0.116308E+00
   539   0.200000E+01   0.645161E-01
   540   0.114891E+02   0.425523E+00
   541   0.200000E+01   0.740741E-01
   542   0.424264E+01   0.163178E+00
   543   0.200000E+01   0.769231E-01
   544   0.424264E+01   0.169706E+00
   545   0.100000E+01   0.400000E-01
   546   0.173205E+01   0.692820E-01
   547   0.100000E+01   0.400000E-01
   548   0.300000E+01   0.120000E+00
   549   0.200000E+01   0.800000E-01
   550   0.969536E+01   0.440698E+00
   551   0.100000E+01   0.454545E-01
   552   0.173205E+01   0.787296E-01
   553   0.100000E+01   0.454545E-01
   554   0.300000E+01   0.136364E+00
   555   0.200000E+01   0.909091E-01
   556   0.969536E+01   0.510282E+00
   557   0.100000E+01   0.526316E-01
   558   0.223607E+01   0.117688E+00
   559   0.200000E+01   0.105263E+00
   560   0.748331E+01   0.440195E+00
   561   0.100000E+01   0.588235E-01
   562   0.173205E+01   0.101885E+00
   563   0.100000E+01   0.588235E-01
   564   0.173205E+01   0.101885E+00
   565   0.100000E+01   0.588235E-01
   566   0.360555E+01   0.212091E+00
   567   0.200000E+01   0.117647E+00
   568   0.114891E+02   0.883779E+00
   569   0.100000E+01   0.769231E-01
   570   0.173205E+01   0.133235E+00
   571   0.100000E+01   0.769231E-01
   572   0.300000E+01   0.230769E+00
   573   0.200000E+01   0.153846E+00
   574   0.969536E+01   0.969536E+00
   575   0.100000E+01   0.100000E+00
   576   0.223607E+01   0.223607E+00
   577   0.200000E+01   0.200000E+00
   578   0.748331E+01   0.935414E+00
   579   0.100000E+01   0.125000E+00
   580   0.223607E+01   0.279509E+00
   581   0.200000E+01   0.250000E+00
   582   0.748331E+01   0.124722E+01
   583   0.200000E+01   0.333333E+00
   584   0.424264E+01   0.848528E+00
   585   0.100000E+01   0.200000E+00
   586   0.223607E+01   0.447214E+00
   587   0.200000E+01   0.400000E+00
   588   0.748331E+01   0.249444E+01
   589   0.200000E+01   0.666667E+00
   590   0.424264E+01   0.212132E+01
   591   0.200000E+01   0.100000E+01
   592   0.424264E+01   0.424264E+01
   593   0.200000E+01   0.200000E+01
   594   0.424264E+01   0.424264E+01
   595   0.000000E+00   0.000000E+00
